"geno","row_number","col_number","colgroup","rowgroup","rc.group","env","pool","status","rytha","rn","cn","check","geno.cod","check.cod"
"UGP202000004-13",49,6,"1","5","1_5","OT1RWE22","A","Regular",5.11111111111111,"49","6","Candidate","UGP202000004-13",NA
"LUW1257",49,7,"1","5","1_5","OT1RWE22","B","Parent",56.8148148148148,"49","7","Candidate","LUW1257",NA
"UGP202000161-16",49,8,"1","5","1_5","OT1RWE22","B","Regular",47.962962962963,"49","8","Candidate","UGP202000161-16",NA
"UGP202000272-16",49,9,"1","5","1_5","OT1RWE22","B","Regular",NA,"49","9","Candidate","UGP202000272-16",NA
"UGP202000071-5",49,10,"1","5","1_5","OT1RWE22","A","Regular",9.62962962962963,"49","10","Candidate","UGP202000071-5",NA
"UGP202000044-13",49,11,"2","5","2_5","OT1RWE22","A","Regular",34.8148148148148,"49","11","Candidate","UGP202000044-13",NA
"UGP202000077-20",49,12,"2","5","2_5","OT1RWE22","A","Regular",NA,"49","12","Candidate","UGP202000077-20",NA
"UGP202000261-12",49,13,"2","5","2_5","OT1RWE22","A","Regular",5.2962962962963,"49","13","Candidate","UGP202000261-12",NA
"Resisto",49,14,"2","5","2_5","OT1RWE22","B","Parent",19.3333333333333,"49","14","Candidate","Resisto",NA
"UGP202000072-6",49,15,"2","5","2_5","OT1RWE22","A","Regular",35.9259259259259,"49","15","Candidate","UGP202000072-6",NA
"UGP202000075-4",49,16,"2","5","2_5","OT1RWE22","A","Regular",4.81481481481481,"49","16","Candidate","UGP202000075-4",NA
"UGP202000116-6",49,17,"2","5","2_5","OT1RWE22","A","Regular",3,"49","17","Candidate","UGP202000116-6",NA
"UGP202000008-16",49,18,"2","5","2_5","OT1RWE22","A","Regular",0.444444444444444,"49","18","Candidate","UGP202000008-16",NA
"UGP202000105-16",49,19,"2","5","2_5","OT1RWE22","A","Regular",3.51851851851852,"49","19","Candidate","UGP202000105-16",NA
"KMI61",49,20,"2","5","2_5","OT1RWE22","A","Parent",26.8518518518519,"49","20","Candidate","KMI61",NA
"UGP202000235-3",49,21,"3","5","3_5","OT1RWE22","B","Regular",68.5925925925926,"49","21","Candidate","UGP202000235-3",NA
"New_Kawogo",49,22,"3","5","3_5","OT1RWE22","C","Check",29.6296296296296,"49","22","Check",NA,"New_Kawogo"
"UGP202000144-5",49,23,"3","5","3_5","OT1RWE22","B","Regular",14.3333333333333,"49","23","Candidate","UGP202000144-5",NA
"UGP202000269-2",49,24,"3","5","3_5","OT1RWE22","B","Regular",18.037037037037,"49","24","Candidate","UGP202000269-2",NA
"UGP202000159-4",49,25,"3","5","3_5","OT1RWE22","B","Regular",16.2222222222222,"49","25","Candidate","UGP202000159-4",NA
"NAROSPOT1",49,26,"3","5","3_5","OT1RWE22","C","Check",19.7407407407407,"49","26","Check",NA,"NAROSPOT1"
"UGP202000186-4",49,27,"3","5","3_5","OT1RWE22","B","Regular",NA,"49","27","Candidate","UGP202000186-4",NA
"UGP202000128-20",49,28,"3","5","3_5","OT1RWE22","B","Regular",NA,"49","28","Candidate","UGP202000128-20",NA
"UGP202000181-3",49,29,"3","5","3_5","OT1RWE22","B","Regular",21.6296296296296,"49","29","Candidate","UGP202000181-3",NA
"UGP202000195-16",49,30,"3","5","3_5","OT1RWE22","B","Regular",19.2592592592593,"49","30","Candidate","UGP202000195-16",NA
"UGP202000045-17",50,1,"1","5","1_5","OT1RWE22","A","Regular",NA,"50","1","Candidate","UGP202000045-17",NA
"UGP202000013-18",50,2,"1","5","1_5","OT1RWE22","A","Regular",47.037037037037,"50","2","Candidate","UGP202000013-18",NA
"UGP202000023-1",50,3,"1","5","1_5","OT1RWE22","A","Regular",NA,"50","3","Candidate","UGP202000023-1",NA
"UGP202000217-17",50,4,"1","5","1_5","OT1RWE22","B","Regular",13.8888888888889,"50","4","Candidate","UGP202000217-17",NA
"UGP202000159-20",50,5,"1","5","1_5","OT1RWE22","B","Regular",4.03703703703704,"50","5","Candidate","UGP202000159-20",NA
"MLE199",50,6,"1","5","1_5","OT1RWE22","B","Parent",23.5555555555556,"50","6","Candidate","MLE199",NA
"UGP202000018-7",50,7,"1","5","1_5","OT1RWE22","A","Regular",35.7407407407407,"50","7","Candidate","UGP202000018-7",NA
"Resisto",50,8,"1","5","1_5","OT1RWE22","B","Parent",12.1481481481481,"50","8","Candidate","Resisto",NA
"UGP202000184-3",50,9,"1","5","1_5","OT1RWE22","B","Regular",8,"50","9","Candidate","UGP202000184-3",NA
"UGP202000158-13",50,10,"1","5","1_5","OT1RWE22","B","Regular",1.2962962962963,"50","10","Candidate","UGP202000158-13",NA
"Beauregard",50,11,"2","5","2_5","OT1RWE22","C","Check",14.2592592592593,"50","11","Check",NA,"Beauregard"
"UGP202000272-12",50,12,"2","5","2_5","OT1RWE22","B","Regular",9.88888888888889,"50","12","Candidate","UGP202000272-12",NA
"Cemsa_74-228",50,13,"2","5","2_5","OT1RWE22","C","Check",27.2037037037037,"50","13","Check",NA,"Cemsa_74-228"
"UGP202000205-4",50,14,"2","5","2_5","OT1RWE22","B","Regular",17.3333333333333,"50","14","Candidate","UGP202000205-4",NA
"UGP202000236-21",50,15,"2","5","2_5","OT1RWE22","B","Regular",4.55555555555556,"50","15","Candidate","UGP202000236-21",NA
"UGP202000157-6",50,16,"2","5","2_5","OT1RWE22","B","Regular",9.77777777777778,"50","16","Candidate","UGP202000157-6",NA
"UGP202000262-20",50,17,"2","5","2_5","OT1RWE22","A","Regular",10.5555555555556,"50","17","Candidate","UGP202000262-20",NA
"UGP202000179-18",50,18,"2","5","2_5","OT1RWE22","B","Regular",9.7037037037037,"50","18","Candidate","UGP202000179-18",NA
"UGP202000272-6",50,19,"2","5","2_5","OT1RWE22","B","Regular",14.4444444444444,"50","19","Candidate","UGP202000272-6",NA
"UGP202000005-11",50,20,"2","5","2_5","OT1RWE22","A","Regular",20,"50","20","Candidate","UGP202000005-11",NA
"UGP202000159-14",50,21,"3","5","3_5","OT1RWE22","B","Regular",NA,"50","21","Candidate","UGP202000159-14",NA
"UGP202000123-8",50,22,"3","5","3_5","OT1RWE22","A","Regular",16.8518518518519,"50","22","Candidate","UGP202000123-8",NA
"UGP202000132-3",50,23,"3","5","3_5","OT1RWE22","B","Regular",6.88888888888889,"50","23","Candidate","UGP202000132-3",NA
"UGP202000156-4",50,24,"3","5","3_5","OT1RWE22","B","Regular",25.3703703703704,"50","24","Candidate","UGP202000156-4",NA
"UGP202000057-9",50,25,"3","5","3_5","OT1RWE22","A","Regular",NA,"50","25","Candidate","UGP202000057-9",NA
"CIP199062.1",50,26,"3","5","3_5","OT1RWE22","B","Parent",10.1851851851852,"50","26","Candidate","CIP199062.1",NA
"Silk_Omuyaka",50,27,"3","5","3_5","OT1RWE22","C","Check",52.5925925925926,"50","27","Check",NA,"Silk_Omuyaka"
"UGP202000101-15",50,28,"3","5","3_5","OT1RWE22","A","Regular",17.3703703703704,"50","28","Candidate","UGP202000101-15",NA
"UGP202000233-13",50,29,"3","5","3_5","OT1RWE22","B","Regular",22.5185185185185,"50","29","Candidate","UGP202000233-13",NA
"UGP202000023-18",50,30,"3","5","3_5","OT1RWE22","A","Regular",11.1111111111111,"50","30","Candidate","UGP202000023-18",NA
"UGP202000058-10",1,1,"1","1","1_1","OT1SER22","A","Regular",8.88888888888889,"1","1","Candidate","UGP202000058-10",NA
"Resisto",1,2,"1","1","1_1","OT1SER22","B","Parent",4.7037037037037,"1","2","Candidate","Resisto",NA
"UGP202000137-1",1,3,"1","1","1_1","OT1SER22","B","Regular",16,"1","3","Candidate","UGP202000137-1",NA
"UGP202000078-6",1,4,"1","1","1_1","OT1SER22","A","Regular",10.962962962963,"1","4","Candidate","UGP202000078-6",NA
"UGP202000207-7",1,5,"1","1","1_1","OT1SER22","B","Regular",12.7777777777778,"1","5","Candidate","UGP202000207-7",NA
"UGP202000150-11",1,6,"1","1","1_1","OT1SER22","B","Regular",11.2222222222222,"1","6","Candidate","UGP202000150-11",NA
"UGP202000052-11",1,7,"1","1","1_1","OT1SER22","A","Regular",5.74074074074074,"1","7","Candidate","UGP202000052-11",NA
"UGP202000184-19",1,8,"1","1","1_1","OT1SER22","B","Regular",5.18518518518519,"1","8","Candidate","UGP202000184-19",NA
"UGP202000242-20",1,9,"1","1","1_1","OT1SER22","B","Regular",27.5925925925926,"1","9","Candidate","UGP202000242-20",NA
"Mayai",1,10,"1","1","1_1","OT1SER22","A","Parent",16.6666666666667,"1","10","Candidate","Mayai",NA
"UGP202000271-18",1,11,"2","1","2_1","OT1SER22","B","Regular",0.333333333333333,"1","11","Candidate","UGP202000271-18",NA
"KBL648",1,12,"2","1","2_1","OT1SER22","A","Parent",11.7777777777778,"1","12","Candidate","KBL648",NA
"UGP202000100-3",1,13,"2","1","2_1","OT1SER22","A","Regular",10.4444444444444,"1","13","Candidate","UGP202000100-3",NA
"UGP202000121-2",1,14,"2","1","2_1","OT1SER22","A","Regular",25.5185185185185,"1","14","Candidate","UGP202000121-2",NA
"UGP202000200-1",1,15,"2","1","2_1","OT1SER22","B","Regular",0.888888888888889,"1","15","Candidate","UGP202000200-1",NA
"UGP202000189-10",1,16,"2","1","2_1","OT1SER22","B","Regular",22.3333333333333,"1","16","Candidate","UGP202000189-10",NA
"UGP202000045-17",1,17,"2","1","2_1","OT1SER22","A","Regular",5.88888888888889,"1","17","Candidate","UGP202000045-17",NA
"KML942",1,18,"2","1","2_1","OT1SER22","B","Parent",NA,"1","18","Candidate","KML942",NA
"UGP202000107-15",1,19,"2","1","2_1","OT1SER22","A","Regular",5.55555555555556,"1","19","Candidate","UGP202000107-15",NA
"UGP202000089-3",1,20,"2","1","2_1","OT1SER22","A","Regular",3.18518518518519,"1","20","Candidate","UGP202000089-3",NA
"UGP202000259-5",1,21,"3","1","3_1","OT1SER22","A","Regular",9.66666666666667,"1","21","Candidate","UGP202000259-5",NA
"UGP202000025-1",1,22,"3","1","3_1","OT1SER22","A","Regular",20.4444444444444,"1","22","Candidate","UGP202000025-1",NA
"Cemsa_74-228",1,23,"3","1","3_1","OT1SER22","C","Check",1.85185185185185,"1","23","Check",NA,"Cemsa_74-228"
"UGP202000043-18",1,24,"3","1","3_1","OT1SER22","A","Regular",5.33333333333333,"1","24","Candidate","UGP202000043-18",NA
"KMI61",1,25,"3","1","3_1","OT1SER22","A","Parent",14.6666666666667,"1","25","Candidate","KMI61",NA
"UGP202000120-3",1,26,"3","1","3_1","OT1SER22","A","Regular",3.7037037037037,"1","26","Candidate","UGP202000120-3",NA
"UGP202000062-15",1,27,"3","1","3_1","OT1SER22","A","Regular",8.14814814814815,"1","27","Candidate","UGP202000062-15",NA
"UGP202000143-21",1,28,"3","1","3_1","OT1SER22","B","Regular",NA,"1","28","Candidate","UGP202000143-21",NA
"UGP202000139-17",1,29,"3","1","3_1","OT1SER22","B","Regular",3.48148148148148,"1","29","Candidate","UGP202000139-17",NA
"UGP202000006-14",1,30,"3","1","3_1","OT1SER22","A","Regular",15.037037037037,"1","30","Candidate","UGP202000006-14",NA
"RAK819",2,1,"1","1","1_1","OT1SER22","A","Parent",4.51851851851852,"2","1","Candidate","RAK819",NA
"UGP202000065-12",2,2,"1","1","1_1","OT1SER22","A","Regular",4.51851851851852,"2","2","Candidate","UGP202000065-12",NA
"UGP202000260-7",2,3,"1","1","1_1","OT1SER22","A","Regular",34.8518518518518,"2","3","Candidate","UGP202000260-7",NA
"UGP202000155-11",2,4,"1","1","1_1","OT1SER22","B","Regular",NA,"2","4","Candidate","UGP202000155-11",NA
"UGP202000043-14",2,5,"1","1","1_1","OT1SER22","A","Regular",11.037037037037,"2","5","Candidate","UGP202000043-14",NA
"UGP202000036-9",2,6,"1","1","1_1","OT1SER22","A","Regular",14.0740740740741,"2","6","Candidate","UGP202000036-9",NA
"UGP202000146-17",2,7,"1","1","1_1","OT1SER22","B","Regular",38.8888888888889,"2","7","Candidate","UGP202000146-17",NA
"UGP202000242-10",2,8,"1","1","1_1","OT1SER22","B","Regular",1.85185185185185,"2","8","Candidate","UGP202000242-10",NA
"UGP202000208-5",2,9,"1","1","1_1","OT1SER22","B","Regular",19.6666666666667,"2","9","Candidate","UGP202000208-5",NA
"SRT43",2,10,"1","1","1_1","OT1SER22","B","Parent",14.1111111111111,"2","10","Candidate","SRT43",NA
"UGP202000122-21",2,11,"2","1","2_1","OT1SER22","A","Regular",3.11111111111111,"2","11","Candidate","UGP202000122-21",NA
"NASPOT_8",2,12,"2","1","2_1","OT1SER22","C","Check",26.8888888888889,"2","12","Check",NA,"NASPOT_8"
"Beauregard",2,13,"2","1","2_1","OT1SER22","C","Check",0.740740740740741,"2","13","Check",NA,"Beauregard"
"UGP202000233-2",2,14,"2","1","2_1","OT1SER22","B","Regular",14.6666666666667,"2","14","Candidate","UGP202000233-2",NA
"UGP202000261-11",2,15,"2","1","2_1","OT1SER22","A","Regular",24.6666666666667,"2","15","Candidate","UGP202000261-11",NA
"UGP202000181-17",2,16,"2","1","2_1","OT1SER22","B","Regular",13.7037037037037,"2","16","Candidate","UGP202000181-17",NA
"UGP202000263-7",2,17,"2","1","2_1","OT1SER22","A","Regular",0.740740740740741,"2","17","Candidate","UGP202000263-7",NA
"UGP202000147-3",2,18,"2","1","2_1","OT1SER22","B","Regular",NA,"2","18","Candidate","UGP202000147-3",NA
"UGP202000065-22",2,19,"2","1","2_1","OT1SER22","A","Regular",18.4814814814815,"2","19","Candidate","UGP202000065-22",NA
"UGP202000159-12",2,20,"2","1","2_1","OT1SER22","B","Regular",40.0740740740741,"2","20","Candidate","UGP202000159-12",NA
"UGP202000207-8",2,21,"3","1","3_1","OT1SER22","B","Regular",11.2222222222222,"2","21","Candidate","UGP202000207-8",NA
"MPG1128",2,22,"3","1","3_1","OT1SER22","A","Parent",21.7407407407407,"2","22","Candidate","MPG1128",NA
"UGP202000023-1",2,23,"3","1","3_1","OT1SER22","A","Regular",22.5925925925926,"2","23","Candidate","UGP202000023-1",NA
"UGP202000159-4",2,24,"3","1","3_1","OT1SER22","B","Regular",1.55555555555556,"2","24","Candidate","UGP202000159-4",NA
"UGP202000200-15",2,25,"3","1","3_1","OT1SER22","B","Regular",10.962962962963,"2","25","Candidate","UGP202000200-15",NA
"Mayai",2,26,"3","1","3_1","OT1SER22","A","Parent",20.3703703703704,"2","26","Candidate","Mayai",NA
"UGP202000210-9",2,27,"3","1","3_1","OT1SER22","B","Regular",7.03703703703704,"2","27","Candidate","UGP202000210-9",NA
"UGP202000065-18",2,28,"3","1","3_1","OT1SER22","A","Regular",5.96296296296296,"2","28","Candidate","UGP202000065-18",NA
"LUW1257",2,29,"3","1","3_1","OT1SER22","B","Parent",10.037037037037,"2","29","Candidate","LUW1257",NA
"UGP202000174-12",2,30,"3","1","3_1","OT1SER22","B","Regular",22.1481481481481,"2","30","Candidate","UGP202000174-12",NA
"UGP202000029-7",3,1,"1","1","1_1","OT1SER22","A","Regular",21.8518518518519,"3","1","Candidate","UGP202000029-7",NA
"UGP202000170-5",3,2,"1","1","1_1","OT1SER22","B","Regular",2.14814814814815,"3","2","Candidate","UGP202000170-5",NA
"UGP202000263-13",3,3,"1","1","1_1","OT1SER22","A","Regular",NA,"3","3","Candidate","UGP202000263-13",NA
"UGP202000147-10",3,4,"1","1","1_1","OT1SER22","B","Regular",NA,"3","4","Candidate","UGP202000147-10",NA
"CIP199062.1",3,5,"1","1","1_1","OT1SER22","B","Parent",9.29629629629629,"3","5","Candidate","CIP199062.1",NA
"UGP202000124-21",3,6,"1","1","1_1","OT1SER22","A","Regular",19.2592592592593,"3","6","Candidate","UGP202000124-21",NA
"UGP202000108-19",3,7,"1","1","1_1","OT1SER22","A","Regular",33.2962962962963,"3","7","Candidate","UGP202000108-19",NA
"UGP202000122-11",3,8,"1","1","1_1","OT1SER22","A","Regular",11.4814814814815,"3","8","Candidate","UGP202000122-11",NA
"UGP202000210-4",3,9,"1","1","1_1","OT1SER22","B","Regular",NA,"3","9","Candidate","UGP202000210-4",NA
"ARA209",3,10,"1","1","1_1","OT1SER22","B","Parent",10.7777777777778,"3","10","Candidate","ARA209",NA
"UGP202000060-15",3,11,"2","1","2_1","OT1SER22","A","Regular",11.8888888888889,"3","11","Candidate","UGP202000060-15",NA
"UGP202000055-19",3,12,"2","1","2_1","OT1SER22","A","Regular",1.14814814814815,"3","12","Candidate","UGP202000055-19",NA
"UGP202000080-1",3,13,"2","1","2_1","OT1SER22","A","Regular",11.9259259259259,"3","13","Candidate","UGP202000080-1",NA
"KMI61",3,14,"2","1","2_1","OT1SER22","A","Parent",6.88888888888889,"3","14","Candidate","KMI61",NA
"UGP202000114-1",3,15,"2","1","2_1","OT1SER22","A","Regular",15.5555555555556,"3","15","Candidate","UGP202000114-1",NA
"UGP202000066-9",3,16,"2","1","2_1","OT1SER22","A","Regular",2.44444444444444,"3","16","Candidate","UGP202000066-9",NA
"Resisto",3,17,"2","1","2_1","OT1SER22","B","Parent",1.48148148148148,"3","17","Candidate","Resisto",NA
"RAK819",3,18,"2","1","2_1","OT1SER22","A","Parent",4.92592592592593,"3","18","Candidate","RAK819",NA
"UGP202000245-9",3,19,"2","1","2_1","OT1SER22","B","Regular",7.96296296296296,"3","19","Candidate","UGP202000245-9",NA
"UGP202000143-12",3,20,"2","1","2_1","OT1SER22","B","Regular",5.55555555555556,"3","20","Candidate","UGP202000143-12",NA
"New_Kawogo",3,21,"3","1","3_1","OT1SER22","C","Check",NA,"3","21","Check",NA,"New_Kawogo"
"UGP202000068-8",3,22,"3","1","3_1","OT1SER22","A","Regular",NA,"3","22","Candidate","UGP202000068-8",NA
"UGP202000066-4",3,23,"3","1","3_1","OT1SER22","A","Regular",21.0740740740741,"3","23","Candidate","UGP202000066-4",NA
"UGP202000004-5",3,24,"3","1","3_1","OT1SER22","A","Regular",0.37037037037037,"3","24","Candidate","UGP202000004-5",NA
"UGP202000089-4",3,25,"3","1","3_1","OT1SER22","A","Regular",19.2592592592593,"3","25","Candidate","UGP202000089-4",NA
"UGP202000056-5",3,26,"3","1","3_1","OT1SER22","A","Regular",NA,"3","26","Candidate","UGP202000056-5",NA
"Raihna",3,27,"3","1","3_1","OT1SER22","B","Parent",0.0740740740740741,"3","27","Candidate","Raihna",NA
"UGP202000276-5",3,28,"3","1","3_1","OT1SER22","B","Regular",32,"3","28","Candidate","UGP202000276-5",NA
"NASPOT_8",3,29,"3","1","3_1","OT1SER22","C","Check",21.8518518518519,"3","29","Check",NA,"NASPOT_8"
"UGP202000064-19",3,30,"3","1","3_1","OT1SER22","A","Regular",6.03703703703704,"3","30","Candidate","UGP202000064-19",NA
"UGP202000140-11",4,1,"1","1","1_1","OT1SER22","B","Regular",27.7777777777778,"4","1","Candidate","UGP202000140-11",NA
"MLE199",4,2,"1","1","1_1","OT1SER22","B","Parent",0.555555555555556,"4","2","Candidate","MLE199",NA
"UGP202000193-18",4,3,"1","1","1_1","OT1SER22","B","Regular",19.962962962963,"4","3","Candidate","UGP202000193-18",NA
"New_Kawogo",4,4,"1","1","1_1","OT1SER22","C","Check",NA,"4","4","Check",NA,"New_Kawogo"
"UGP202000144-6",4,5,"1","1","1_1","OT1SER22","B","Regular",34.0740740740741,"4","5","Candidate","UGP202000144-6",NA
"UGP202000001-9",4,6,"1","1","1_1","OT1SER22","A","Regular",13.7037037037037,"4","6","Candidate","UGP202000001-9",NA
"UGP202000144-15",4,7,"1","1","1_1","OT1SER22","B","Regular",2.7037037037037,"4","7","Candidate","UGP202000144-15",NA
"UGP202000096-19",4,8,"1","1","1_1","OT1SER22","A","Regular",22.962962962963,"4","8","Candidate","UGP202000096-19",NA
"UGP202000171-18",4,9,"1","1","1_1","OT1SER22","B","Regular",0.481481481481481,"4","9","Candidate","UGP202000171-18",NA
"UGP202000047-11",4,10,"1","1","1_1","OT1SER22","A","Regular",4.77777777777778,"4","10","Candidate","UGP202000047-11",NA
"Tanzania",4,11,"2","1","2_1","OT1SER22","C","Check",32.1481481481481,"4","11","Check",NA,"Tanzania"
"UGP202000136-8",4,12,"2","1","2_1","OT1SER22","B","Regular",6.51851851851852,"4","12","Candidate","UGP202000136-8",NA
"UGP202000202-19",4,13,"2","1","2_1","OT1SER22","B","Regular",1.88888888888889,"4","13","Candidate","UGP202000202-19",NA
"Cemsa_74-228",4,14,"2","1","2_1","OT1SER22","C","Check",2.59259259259259,"4","14","Check",NA,"Cemsa_74-228"
"UGP202000184-3",4,15,"2","1","2_1","OT1SER22","B","Regular",20.037037037037,"4","15","Candidate","UGP202000184-3",NA
"UGP202000262-2",4,16,"2","1","2_1","OT1SER22","A","Regular",11.8148148148148,"4","16","Candidate","UGP202000262-2",NA
"UGP202000101-15",4,17,"2","1","2_1","OT1SER22","A","Regular",NA,"4","17","Candidate","UGP202000101-15",NA
"UGP202000180-17",4,18,"2","1","2_1","OT1SER22","B","Regular",6.51851851851852,"4","18","Candidate","UGP202000180-17",NA
"UGP202000269-6",4,19,"2","1","2_1","OT1SER22","B","Regular",31.7407407407407,"4","19","Candidate","UGP202000269-6",NA
"UGP202000022-7",4,20,"2","1","2_1","OT1SER22","A","Regular",36.2962962962963,"4","20","Candidate","UGP202000022-7",NA
"UGP202000179-1",4,21,"3","1","3_1","OT1SER22","B","Regular",34.7037037037037,"4","21","Candidate","UGP202000179-1",NA
"UGP202000276-18",4,22,"3","1","3_1","OT1SER22","B","Regular",1.7037037037037,"4","22","Candidate","UGP202000276-18",NA
"UGP202000132-8",4,23,"3","1","3_1","OT1SER22","B","Regular",24.4074074074074,"4","23","Candidate","UGP202000132-8",NA
"RAK819",4,24,"3","1","3_1","OT1SER22","A","Parent",2.77777777777778,"4","24","Candidate","RAK819",NA
"Carrot_C",4,25,"3","1","3_1","OT1SER22","A","Parent",10.3703703703704,"4","25","Candidate","Carrot_C",NA
"UGP202000108-3",4,26,"3","1","3_1","OT1SER22","A","Regular",3.22222222222222,"4","26","Candidate","UGP202000108-3",NA
"Silk_Omuyaka",4,27,"3","1","3_1","OT1SER22","C","Check",28,"4","27","Check",NA,"Silk_Omuyaka"
"UGP202000007-7",4,28,"3","1","3_1","OT1SER22","A","Regular",NA,"4","28","Candidate","UGP202000007-7",NA
"UGP202000272-21",4,29,"3","1","3_1","OT1SER22","B","Regular",3.85185185185185,"4","29","Candidate","UGP202000272-21",NA
"UGP202000097-13",4,30,"3","1","3_1","OT1SER22","A","Regular",2.48148148148148,"4","30","Candidate","UGP202000097-13",NA
"UGP202000138-1",5,1,"1","1","1_1","OT1SER22","B","Regular",3.48148148148148,"5","1","Candidate","UGP202000138-1",NA
"UGP202000017-2",5,2,"1","1","1_1","OT1SER22","A","Regular",1.88888888888889,"5","2","Candidate","UGP202000017-2",NA
"Carrot_C",5,3,"1","1","1_1","OT1SER22","A","Parent",3.33333333333333,"5","3","Candidate","Carrot_C",NA
